,site_area,footprint_area,build_floor_area,living_area,non_living_area,fsi,gsi,mxi,l,osr,share_living,share_non_living,land_use
1020,50594.96064579469,10824.820289309486,110001.45062869787,81844.85704120174,28156.59358749613,2.1741582407543762,0.21395056248965014,0.7440343429421061,10.161965528179207,0.3615419626667152,7.560851344759149,2.601114183420059,LandUse.RESIDENTIAL
1021,13756.765936814716,1330.9264786273707,1330.9264786273707,242.27839918881654,1088.648079438554,0.0967470468524623,0.0967470468524623,0.18203740257590068,1.0,9.33623281054753,0.18203740257590068,0.8179625974240993,LandUse.RESIDENTIAL
1022,24661.46087027125,4476.086030396167,42660.35887704231,33941.57586368546,8718.78301335685,1.729839083801733,0.18150125225517247,0.7956233083156535,9.530728093102926,0.47316467491645625,7.58286941609149,1.9478586770114363,LandUse.RESIDENTIAL
1023,23607.40443158729,2277.681943433243,31224.162276513758,24585.896637699756,6638.265638814004,1.3226427482529617,0.09648167590951458,0.7873997201261286,13.708745580802342,0.6831159247528594,10.794262433604066,2.9144831471982764,LandUse.RESIDENTIAL
1024,67604.06550926599,11230.072020571695,29534.949547865443,14070.783039534092,15464.166508331353,0.4368812633585965,0.16611533546059404,0.47641127731504856,2.629987545383693,1.9087215096586672,1.2529557258189143,1.3770318195647788,LandUse.BUSINESS
1025,261437.56035867322,43539.00221079367,225169.47652489587,161918.14331410715,63251.33321078873,0.8612743946048907,0.16653690522150427,0.7190945496389457,5.171672870102534,0.9677091296332413,3.7189217734063353,1.452751096696199,LandUse.RESIDENTIAL
1026,62973.2556291828,11413.753157438478,40786.72156456835,24636.496899531037,16150.224665037309,0.6476832292861024,0.1812476271617306,0.6040322917479325,3.573471495481498,1.2641247075993074,2.158492176911601,1.4149793185698971,LandUse.RESIDENTIAL
1027,98088.12257225574,20668.75842514122,132383.43584697205,95685.02309718431,36698.41274978774,1.3496377785134277,0.21071622010010194,0.7227869747072506,6.405001845004027,0.5848115638621666,4.629451906544819,1.7755499384592086,LandUse.RESIDENTIAL
1028,16221.267426631759,277.55479306541383,277.55479306541383,222.04383445233108,55.51095861308275,0.017110549118358645,0.017110549118358645,0.8,1.0,57.44347794350194,0.8,0.19999999999999993,LandUse.RESIDENTIAL
1029,9971.989583867522,301.8124592266977,301.8124592266977,87.95656708031893,213.85589214637875,0.030266022310629328,0.030266022310629328,0.29142788639568024,1.0,32.040350982917346,0.29142788639568024,0.7085721136043197,LandUse.RESIDENTIAL
1030,20035.337751655417,1651.1925946236588,1726.747917782981,1334.5341375268997,392.2137802560813,0.08618511647702613,0.08241401343419974,0.7728598504640705,1.0457580317434398,10.646687317646034,0.8082243960348355,0.23753363570860428,LandUse.TRANSPORT
1031,12635.426388210135,963.7680888111936,1150.9581731661456,920.7665385329165,230.19163463322909,0.09108977709213531,0.0762750744771436,0.8,1.194227311038956,10.140818816457625,0.9553818488311648,0.23884546220779118,LandUse.RESIDENTIAL
1032,20246.67009781714,2203.6323087440105,2439.7839142569574,1662.6547232593412,777.1291909976163,0.12050297172175481,0.10883924606355844,0.6814762215389502,1.1071647046450979,7.395342548017489,0.7545064195428289,0.35265828510226893,LandUse.RESIDENTIAL
1033,10935.521715664036,1155.8805269221775,1331.8289869506843,981.7933134187014,350.035673531983,0.12178924989403782,0.10569962339030381,0.7371767119039704,1.1522202822267573,7.3430157209095075,0.8493899590409857,0.3028303231857716,LandUse.RESIDENTIAL
1034,15284.803432972454,1299.250696981675,1425.0153245659312,530.806477531884,894.2088470340473,0.09323085709377728,0.08500277433590836,0.3724917678998091,1.0967978142143187,9.814317428657034,0.4085481568453379,0.6882496573689808,LandUse.RESIDENTIAL
1035,14771.402105236997,1104.9507527280366,1104.9507527280366,754.2449646930211,350.70578803501553,0.07480337647407835,0.07480337647407835,0.6826050507960192,1.0,12.368380508151667,0.6826050507960192,0.3173949492039808,LandUse.TRANSPORT
1036,12856.176542880141,1003.1629735995084,1003.1629735995084,600.2185915153474,402.944382084161,0.07802965137057553,0.07802965137057553,0.598326101851295,1.0,11.815641008708818,0.598326101851295,0.401673898148705,LandUse.TRANSPORT
1037,26893.23538754305,2367.6832189729407,2445.8057010883435,358.6423106805956,2087.163390407748,0.09094501519966769,0.08804010320266828,0.14663565078820678,1.0329953270308225,10.02759628765958,0.15147394204034115,0.8815213849904814,LandUse.TRANSPORT
1038,23323.04669265419,2738.939085038204,2795.0251349055325,1274.2168065638282,1520.8083283417043,0.11983962351650446,0.11743487551739365,0.45588742321163234,1.020477289974686,7.36455187846162,0.46522276217254926,0.5552545278021367,LandUse.RESIDENTIAL
1039,19393.091093766805,971.8375767058169,971.8375767058169,0.0,971.8375767058169,0.05011256699651034,0.05011256699651034,0.0,1.0,18.955074344318394,0.0,1.0,LandUse.RESIDENTIAL
1040,20162.566822210018,651.1021631254116,651.1021631254116,0.0,651.1021631254116,0.03229262270358315,0.03229262270358315,0.0,1.0,29.96682512222958,0.0,1.0,LandUse.RESIDENTIAL
1041,28273.421597753204,3941.699851683341,4857.879249451915,1763.9283393479884,3093.950910103926,0.17181787611577773,0.1394136128184986,0.36310666625709187,1.2324325626613377,5.008712752342509,0.4475044792146428,0.7849280834466948,LandUse.RESIDENTIAL
1042,23454.234030237392,1897.5428357252385,1897.5428357252385,1019.1936618319713,878.3491738932672,0.08090406334646916,0.08090406334646916,0.5371123342480102,1.0,11.36031861239813,0.5371123342480102,0.46288766575198986,LandUse.RESIDENTIAL
1043,26184.381056742568,2597.4566574729106,2674.5429547837994,1854.8984014336952,819.6445533501042,0.10214268380023805,0.09919870367927053,0.6935384597641052,1.029677606780891,8.819048636732903,0.7141210214604092,0.31555658532048186,LandUse.RESIDENTIAL
1044,21837.609890289787,2497.55913572642,2497.55913572642,557.6808905574494,1939.8782451689708,0.11436961958171868,0.11436961958171868,0.22329036481262204,1.0,7.74358071363074,0.22329036481262204,0.7767096351873779,LandUse.RESIDENTIAL
1045,31257.980729471514,36.65900022163987,36.65900022163987,0.0,36.65900022163987,0.001172788496445518,0.001172788496445518,0.0,1.0,851.6686636429292,0.0,1.0,LandUse.RESIDENTIAL
1046,19767.33077758977,3716.8126262314618,38746.36332797259,28166.227987343074,10580.135340629518,1.960121159701509,0.188028048301049,0.7269386225728368,10.42462109994987,0.41424579683768104,7.578059703241291,2.846561396708581,LandUse.TRANSPORT
1047,22880.983181169853,1662.9568272764084,1779.442060282476,1143.6017479370526,635.8403123454234,0.0777694754719669,0.07267855642868337,0.6426743379076431,1.0700470578041688,11.923977086685928,0.6876917844043157,0.3823552733998531,LandUse.RESIDENTIAL
1048,15162.033095606686,1041.442197218188,1157.4727498280117,754.238183082547,403.23456674546463,0.07634020731450575,0.06868750322936268,0.65162500213903,1.1114133390405676,12.199501802946696,0.7242247194296563,0.3871886196109112,LandUse.RESIDENTIAL
1049,19714.48320963717,3583.2793694112916,58056.83693207055,46407.26436133683,11649.572570733726,2.944882516813336,0.18175872688661968,0.7993419347946166,16.202151980577753,0.2778519239534218,12.95105951199145,3.2510924685863025,LandUse.RESIDENTIAL
1050,4858.831934492869,256.62547971651657,256.62547971651657,143.90613734549845,112.71934237101813,0.052816290659228445,0.052816290659228445,0.5607632472990037,1.0,17.933552271817348,0.5607632472990037,0.4392367527009963,LandUse.RESIDENTIAL
1051,26591.90231920167,6871.592621974647,55506.036108959466,43230.616432875395,12275.419676084071,2.0873285198885254,0.2584092156886707,0.7788453195975448,8.077608665487077,0.3552822554021991,6.2912077026551785,1.7864009628318973,LandUse.RESIDENTIAL
1052,12642.604025466002,826.8930268706771,1041.8616426783865,0.0,1041.8616426783865,0.08240878545114315,0.06540527767895492,0.0,1.2599714942829354,11.340959792146538,0.0,1.2599714942829354,LandUse.RECREATION
1053,18353.963363088762,2380.9755143463262,3253.7320848606178,384.1760803177953,2869.5560045428224,0.17727681049010505,0.12972541500952606,0.11807243814121608,1.3665541981660816,4.909128174093867,0.16135238602958382,1.2052018121364978,LandUse.RESIDENTIAL
1054,55152.910846327795,3645.5950205652043,3645.5950205652043,0.0,3645.5950205652043,0.06609977541752787,0.06609977541752787,0.0,1.0,14.128644442184097,0.0,1.0,LandUse.BUSINESS
1055,83429.82748766044,22608.94199418716,26812.31103098087,3783.032133114338,23029.27889786653,0.32137560196857057,0.2709935124524991,0.14109310192408075,1.1859162201342464,2.2683940009198187,0.16732459812082182,1.0185916220134246,LandUse.INDUSTRIAL
1056,30345.937781759836,7222.084226759151,26656.134382585064,20535.1628322199,6120.971550365165,0.878408654703279,0.23799179576187493,0.7703728731813377,3.6909198986933967,0.8674871315965423,2.843384567038604,0.8475353316547929,LandUse.RESIDENTIAL
1057,31274.47987117309,5345.989132331684,5345.989132331684,0.0,5345.989132331684,0.17093774714569407,0.17093774714569407,0.0,1.0,4.850082949482642,0.0,1.0,LandUse.BUSINESS
1058,6018.473367905725,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
1059,41968.349840741605,6454.595932311844,37717.30861700233,23041.102122777702,14676.206494224629,0.8987084019297682,0.15379675295324377,0.6108893494163886,5.843480988203876,0.9415770957851631,3.569720299210901,2.2737606889929745,LandUse.BUSINESS
1060,702623.0723317914,258075.52768651716,661857.4984747621,5910.108886799217,655947.3895879628,0.9419808778528425,0.3673029506845588,0.008929579101874571,2.5645883761544277,0.671666553102028,0.02290069476861902,2.5416876813858083,LandUse.INDUSTRIAL
1061,192855.18939482456,72270.52684089403,102228.7616022979,12075.611151656509,90153.15045064139,0.53008042937859,0.37473986086491834,0.11812342204275585,1.414529076664377,1.179557109603292,0.16708901511457594,1.247440061549801,LandUse.INDUSTRIAL
1062,68150.5518312976,8885.173674348276,18114.276093955617,8523.743112695218,9590.5329812604,0.26579793717292804,0.13037566733638437,0.4705538917748651,2.0387081623685077,3.2717497431059384,0.959322059995685,1.0793861023728228,LandUse.BUSINESS
1063,67284.21235884682,5799.8418947034515,6735.559949586634,0.0,6735.559949586634,0.10010609790100355,0.08619914971689288,0.0,1.161335097037335,9.12832354315497,0.0,1.161335097037335,LandUse.INDUSTRIAL
1064,273177.1383931839,35534.040933093755,357490.92264821636,183119.99884435238,174370.923803864,1.3086414359230882,0.13007692057286876,0.5122367792945302,10.060519807508749,0.6647528158188768,5.153368264227108,4.90715154328164,LandUse.RESIDENTIAL
1065,124331.46367847254,21158.834064400173,21158.834064400173,0.0,21158.834064400173,0.17018084914626266,0.17018084914626266,0.0,1.0,4.876101835292558,0.0,1.0,LandUse.INDUSTRIAL
1066,25787.416425751246,1742.0707291296567,1742.0707291296567,0.0,1742.0707291296567,0.06755507028575493,0.06755507028575493,0.0,1.0,13.802737911011633,0.0,1.0,LandUse.TRANSPORT
1067,34625.65239902789,1770.5170926391147,1770.5170926391147,0.0,1770.5170926391147,0.051133104215209585,0.051133104215209585,0.0,1.0,18.556802102043108,0.0,1.0,LandUse.AGRICULTURE
1068,88753.40541852135,16575.747755817603,44009.780768334866,0.0,44009.780768334866,0.49586582690325437,0.1867618225763146,0.0,2.6550706138061684,1.6400367464369585,0.0,2.6550706138061684,LandUse.BUSINESS
1069,48188.86813144256,2132.6728921970353,8735.008120630868,6988.006496504695,1747.0016241261733,0.1812660985687563,0.044256546685841246,0.8,4.095803042552974,5.272599018021201,3.2766424340423796,0.8191606085105947,LandUse.BUSINESS
1070,80530.9900414664,14929.78874103399,60836.33968055062,33862.12196424157,26974.217716309056,0.7554401063395003,0.18539184397641775,0.556610113988618,4.074829238095253,1.0783226217241522,2.2680911667003523,1.8067380713949008,LandUse.RESIDENTIAL
1071,85417.30484083485,18036.82398272911,50808.297426629346,36020.87685300373,14787.420573625619,0.5948244038055832,0.21116123970826076,0.7089565814524751,2.8169203999151993,1.3261708081324268,1.9970742569476188,0.8198461429675807,LandUse.RESIDENTIAL
1072,93960.86192066772,32443.56970793195,117779.26353437267,0.0,117779.26353437267,1.2534927961156328,0.3452881236373123,0.0,3.6302806563723307,0.522310043098398,0.0,3.6302806563723307,LandUse.BUSINESS
1073,163469.54244026385,9477.424480701797,29136.481556777842,0.0,29136.481556777842,0.17823798318530862,0.057976699140545415,0.0,3.074303743185333,5.285199506998806,0.0,3.074303743185333,LandUse.RECREATION
1074,72947.0019017822,18644.842241368257,176125.58819998917,139014.08480256554,37111.50339742363,2.414432171415754,0.25559435967597643,0.7892895417599184,9.446343708353316,0.30831499395053424,7.455900296872877,1.990443411480439,LandUse.RESIDENTIAL
1075,79490.86365942041,24234.661308531533,109147.19525511551,21360.03709231317,87787.15816280234,1.3730784926775739,0.30487354386241466,0.19569936765106263,4.5037640041906215,0.506253983180563,0.8813837676697225,3.6223802365208995,LandUse.RESIDENTIAL
1076,93488.56221848517,11595.37759526819,55232.36908281781,15527.33086821735,39705.038214600456,0.5907927961683521,0.12402990612016788,0.28112737378574143,4.763309226372834,1.4827027336166367,1.3390966133395863,3.424212613033247,LandUse.BUSINESS
1077,89405.6042692999,24528.18838660838,104929.12331474107,62228.476660481094,42700.646654259974,1.1736302681729274,0.27434732517132454,0.5930524786128549,4.277899438020831,0.6182975120080619,2.537018864974793,1.7408805730460382,LandUse.RESIDENTIAL
1078,76214.5008356123,18493.748748623766,78761.67162747076,39518.95229890347,39242.71932856729,1.0334210781928819,0.24265393784462472,0.5017536002260257,4.258826736430703,0.732853314236369,2.1368816477429604,2.1219450886877427,LandUse.RESIDENTIAL
1079,70738.5195491277,11187.602371568384,36033.1626778646,12781.017180241271,23252.14549762333,0.509385309553159,0.15815431879089054,0.3547015091210056,3.220811884540828,1.6526697284371825,1.1424268360415017,2.078385048499326,LandUse.TRANSPORT
1080,100999.42458475966,18600.776179843873,60645.78347068891,0.0,60645.78347068891,0.6004567226003789,0.1841671500240472,0.0,3.260389936652522,1.358687178058148,0.0,3.260389936652522,LandUse.TRANSPORT
1081,227123.52549858595,44780.692382480804,213075.40277453422,122113.32964870668,90962.07312582753,0.9381476547036991,0.1971644825615372,0.573099137951277,4.758198041124841,0.8557666945210529,2.7269191955701007,2.03127884555474,LandUse.RESIDENTIAL
1082,63622.717012715184,13703.272807438625,128122.5560126577,97556.87252877672,30565.683483880985,2.01378630194388,0.21538333241411217,0.7614340172790395,9.349777809510456,0.3896226063453248,7.119238878161965,2.230538931348491,LandUse.RESIDENTIAL
1083,101488.19649759421,20488.134161453694,59255.360375151504,40032.547923048216,19222.812452103288,0.5838645519388667,0.20187701494862378,0.6755936959896661,2.892179439484262,1.3669659896306625,1.9539381969864935,0.9382412424977684,LandUse.RESIDENTIAL
1084,100309.28036292677,19745.315513228066,88474.07827894483,53102.41075619273,35371.6675227521,0.8820128901218186,0.19684435419921248,0.6002030401353173,4.480762954619439,0.9105940001510184,2.689367547488294,1.7913954071311446,LandUse.RESIDENTIAL
1085,42172.480380716624,10940.675068765413,188216.39502469962,150403.28794942162,37813.10707527799,4.463014584998458,0.2594268814638666,0.799097697783895,17.203362118123728,0.16593562589408145,13.747167062735343,3.4561950553883842,LandUse.RESIDENTIAL
1086,115859.42988029763,24936.992443236057,111555.02175844787,37833.62305614055,73721.39870230733,0.9628480122308823,0.21523489688323327,0.3391476462445804,4.473475380496665,0.8150456698752441,1.5171686458285225,2.9563067346681424,LandUse.RESIDENTIAL
1087,88026.62188605085,17651.812885821797,109426.46146096569,75870.69552656039,33555.76593440529,1.24310645025793,0.20052811873971269,0.6933487066437288,6.199162781113473,0.6431242321157663,4.298181496558967,1.9009812845545053,LandUse.RESIDENTIAL
1088,89148.12701983388,17761.066499246983,92337.98066335358,63154.82167965994,29183.15898369364,1.03578149928837,0.19923095518647813,0.683952813630506,5.198898425793768,0.7731061477383864,3.5558012061008566,1.6430972196929121,LandUse.RESIDENTIAL
1089,30139.51155053932,5123.77564926818,17367.198350526392,9006.737444487215,8360.460906039178,0.5762269345806841,0.1700019471342924,0.5186062404944102,3.3895313806346925,1.4404013472047967,1.7578321263487857,1.6316992542859068,LandUse.RESIDENTIAL
1090,61630.21066191023,14461.803171919659,95805.93935965747,45912.46782670766,49893.4715329498,1.5545288314075019,0.23465444976740268,0.47922360694519484,6.624757523023334,0.492332811569431,3.1747401953205565,3.450017327702777,LandUse.RESIDENTIAL
1091,65752.36385789685,14231.288446512539,63505.997734708246,44123.84709797465,19382.1506367336,0.9658359640416362,0.21643767024511867,0.6947981083975542,4.462420811256255,0.811278890957826,3.1004815385347246,1.36193927272153,LandUse.RESIDENTIAL
1092,68501.48791240384,23100.02336468383,58841.315655498984,0.0,58841.315655498984,0.85897865066438,0.33721929360458486,0.0,2.547240525542401,0.7715915941365774,0.0,2.547240525542401,LandUse.BUSINESS
1093,52110.327705890435,11746.632056067232,50368.49087659316,32768.765363607185,17599.725512985977,0.9665740572746315,0.22541850288036894,0.6505806466168161,4.287909133118494,0.8013679772284124,2.7896306964583815,1.4982784366601125,LandUse.BUSINESS
1094,57267.26748652313,13584.143482623622,60461.875153155066,27789.17287535742,32672.702277797645,1.0557841819043265,0.23720607039301145,0.4596148036256746,4.450915527393822,0.7224903940416411,2.0457066660775776,2.4052088613162446,LandUse.RESIDENTIAL
1095,77957.63160376438,16984.321658624103,67037.51045015478,51053.9052497305,15983.605200424276,0.8599223587356609,0.21786605505090756,0.7615722139277716,3.9470231309541433,0.9095401893015779,3.005943144264872,0.9410799866892714,LandUse.RESIDENTIAL
1096,121837.93752937773,23540.528653786285,78254.61241925415,38898.51949605085,39356.092923203294,0.6422844477352162,0.19321181178161492,0.4970763804649561,3.3242504265794213,1.2561228768082924,1.652406369803185,1.6718440567762363,LandUse.BUSINESS
1097,198395.3705370202,48102.176082347054,182532.87334776646,37521.159254186976,145011.7140935795,0.9200460315867409,0.2424561417544331,0.20555836636998898,3.794690556936237,0.8233760401521242,0.7800303917634365,3.0146601651728004,LandUse.BUSINESS
1098,21513.474212444427,1746.227487055352,1746.227487055352,519.3176849827171,1226.9098020726349,0.08116901388457519,0.08116901388457519,0.29739406167431137,1.0,11.319972267028284,0.29739406167431137,0.7026059383256886,LandUse.RESIDENTIAL
1099,93690.8728848712,9919.191232874058,13214.399805267341,0.0,13214.399805267341,0.1410425519410562,0.10587147848502718,0.0,1.3322053678602692,6.339423877473817,0.0,1.3322053678602692,LandUse.INDUSTRIAL
1100,127923.73140358552,14736.238960666407,27676.72256339068,1837.028365767002,25839.694197623678,0.2163533088014265,0.11519550593920036,0.06637449074974387,1.8781401847014478,4.089627743446676,0.12466059831618849,1.7534795863852595,LandUse.BUSINESS
1101,154898.54080046783,32484.02880734182,41814.209530889755,2038.087422114611,39776.12210877515,0.2699457936453554,0.20971165150733112,0.04874150306749187,1.2872236316155214,2.9275816371153383,0.06274121458893597,1.2244824170265856,LandUse.BUSINESS
1102,86265.71339273751,23232.24870180164,44719.58606633765,4074.0927276052535,40645.4933387324,0.518393511252206,0.26931034113209457,0.09110309566733664,1.9248927058390903,1.40952701568908,0.17536368432941712,1.7495290215096733,LandUse.BUSINESS
1103,719241.4058473037,167817.36087349625,213426.43737508784,247.7414360150695,213178.6959390728,0.2967382517746742,0.23332550032460755,0.0011607813870765902,1.2717780583855836,2.583672630981059,0.0014762562986663905,1.2703018020869172,LandUse.INDUSTRIAL
1104,82352.76181738422,12453.307729876877,160133.49009541183,115938.19728431595,44195.29281109589,1.944482328965542,0.15121906606474067,0.7240096822671938,12.858711401729334,0.436507404202952,9.309831556331597,3.5488798453977366,LandUse.BUSINESS
1105,45184.87324576241,5560.3971558390185,11690.819431283511,4528.228641366959,7162.590789916552,0.2587330358922699,0.12305881938842203,0.3873320144907767,2.102515180773892,3.38936687225637,0.8143714404665913,1.288143740307301,LandUse.BUSINESS
1106,18753.270752638073,3208.9185058549047,10760.644817180932,8281.395397913457,2479.2494192674753,0.5738009629955992,0.1711124714286705,0.7696002924184439,3.353355592405153,1.4445558338627025,2.5807434444980295,0.7726121479071235,LandUse.RESIDENTIAL
1107,36462.13680214296,5840.279424185748,8088.46144703764,0.0,8088.46144703764,0.2218318002296087,0.16017381142189402,0.0,1.3849442568692394,3.7858692383546337,0.0,1.3849442568692394,LandUse.TRANSPORT
1108,168277.98820012604,51323.063161537066,85102.4663378419,0.0,85102.4663378419,0.5057254798924329,0.30498975956677515,0.0,1.6581720009576526,1.3742836144642199,0.0,1.6581720009576526,LandUse.INDUSTRIAL
1109,36498.497461904655,4249.675950538367,4649.773067809641,853.2569913446903,3796.516076464951,0.1273962872762871,0.11643427116346285,0.18350508270001062,1.09414767665299,6.935568906496693,0.20078165989023142,0.8933660167627586,LandUse.RESIDENTIAL
1110,48932.21041426238,931.9110221127048,931.9110221127048,0.0,931.9110221127048,0.01904494021878641,0.01904494021878641,0.0,1.0,51.507384560523576,0.0,1.0,LandUse.TRANSPORT
1111,71350.24527920054,16851.99122315983,23446.350913296104,0.0,23446.350913296104,0.3286092545519392,0.2361868716388616,0.0,1.39131041565424,2.3243810628602124,0.0,1.39131041565424,LandUse.INDUSTRIAL
1112,47795.591893180026,1040.2186486655846,1040.2186486655846,0.0,1040.2186486655846,0.021763903478597028,0.021763903478597028,0.0,1.0,44.94763990675736,0.0,1.0,LandUse.TRANSPORT
1113,34552.24102166929,1616.1292368397117,1616.1292368397117,0.0,1616.1292368397117,0.04677349975146802,0.04677349975146802,0.0,1.0,20.379627466696338,0.0,1.0,LandUse.AGRICULTURE
1114,162984.4144282285,44263.91172437874,55064.63231280857,0.0,55064.63231280857,0.33785213454907814,0.27158370866111686,0.0,1.2440073678007368,2.1560209832951927,0.0,1.2440073678007368,LandUse.INDUSTRIAL
1115,18347.089597896957,1638.840192494914,2091.346231294796,1333.1173857033252,758.2288455914705,0.11398790092214503,0.08932425950995337,0.6374446113965379,1.2761135837845192,7.989231603730014,0.8134517275133661,0.46266185627115297,LandUse.TRANSPORT
1116,16625.040199813735,1581.7816151659936,1581.7816151659936,89.92779957056047,1491.8538155954332,0.09514452874428031,0.09514452874428031,0.056852222018728776,1.0,9.510325850556233,0.056852222018728776,0.9431477779812713,LandUse.RESIDENTIAL
1117,16949.428005868787,119.89849042892456,119.89849042892456,0.0,119.89849042892456,0.007073895967899883,0.007073895967899883,0.0,1.0,140.36481573065637,0.0,1.0,LandUse.TRANSPORT
1118,156772.59108777414,45625.39742161061,56661.206588226436,0.0,56661.206588226436,0.36142291324701553,0.29102917228730224,0.0,1.2418786419466603,1.961610074312443,0.0,1.2418786419466603,LandUse.INDUSTRIAL
1119,32006.44994034985,1341.332383624278,1341.332383624278,0.0,1341.332383624278,0.041908189946842214,0.041908189946842214,0.0,1.0,22.861684345433062,0.0,1.0,LandUse.TRANSPORT
1120,32035.88692826627,1150.5375061049126,1150.5375061049126,0.0,1150.5375061049126,0.03591402069439061,0.03591402069439061,0.0,1.0,26.844278659565102,0.0,1.0,LandUse.TRANSPORT
1121,83580.13847910253,17164.60421605548,68913.7912246869,22369.1156124115,46544.675612275394,0.8245235348816435,0.20536702293628203,0.32459563194657387,4.014877963817313,0.963748084131745,1.3032118498536547,2.7116661139636586,LandUse.RESIDENTIAL
1122,287388.4735168572,42519.47795787199,279764.3423027516,179418.73286434435,100345.60943840731,0.973470991648319,0.147951229350115,0.6413209467208777,6.5796749099304614,0.8752687835177944,4.219683342352209,2.3599915675782532,LandUse.RESIDENTIAL
1123,39923.7979128979,8895.579984119162,81198.05861148424,63258.941074813905,17939.11753667034,2.033826009956136,0.22281397184523194,0.7790696250201588,9.127910575414207,0.3821300466953561,7.111277869205488,2.016632706208719,LandUse.RESIDENTIAL
1124,50151.885208634034,8670.12090342422,75911.03710599849,59282.71635555886,16628.320750439627,1.5136228038129624,0.1728772680699068,0.7809498936601189,8.755476186729739,0.5464523458859704,6.837588196970294,1.9178879897594456,LandUse.RESIDENTIAL
1125,69600.1060982534,11718.9880407874,98496.12838202761,70738.64901667126,27757.479365356357,1.4151721010738425,0.16837600828142252,0.7181871021600357,8.40483222947377,0.5876486620161148,6.036242103027039,2.368590126446731,LandUse.RESIDENTIAL
1126,22534.44614228823,3923.5694677016954,10543.465681014075,5910.793460729313,4632.672220284762,0.46788217533459436,0.1741143067341118,0.5606120074325324,2.6872126944116803,1.7651574195475102,1.5064837030123162,1.180728991399364,LandUse.RESIDENTIAL
1127,35661.11786746305,4917.151522397995,25773.795039385557,19216.57314312458,6557.221896260977,0.7227422072178333,0.13788551275013083,0.745585704928563,5.241610904602793,1.1928381636497247,3.9080701612695163,1.3335407433332769,LandUse.RESIDENTIAL
1128,130957.77180078626,22251.667116458993,99648.92915982148,70252.85440519825,29396.07475462323,0.7609241344714388,0.16991482682149145,0.7050036061353306,4.478268016427124,1.0908908465035232,3.1571951008216366,1.3210729156054875,LandUse.RESIDENTIAL
1129,39366.55410861006,4980.684721678495,31090.336076453328,23838.614825302364,7251.721251150964,0.7897652405815576,0.1265207187791208,0.7667532048119882,6.242181108378981,1.1059986390103433,4.7862123698664325,1.4559687385125488,LandUse.RESIDENTIAL
1130,53751.29011963544,28877.439026456792,172978.34604815254,0.0,172978.34604815254,3.2181245447904745,0.5372417845633776,0.0,5.9900860976513215,0.14379748483809895,0.0,5.9900860976513215,LandUse.BUSINESS
1131,34114.89114690141,9054.748883845285,123834.3640864063,93322.99230423421,30511.3717821721,3.6299211260316135,0.2654192518116157,0.7536114308231715,13.676178729521817,0.2023682396073051,10.30652462054836,3.3696541089734584,LandUse.TRANSPORT
1132,71394.37606605685,12054.509021867998,57832.0031618597,40110.02534920499,17721.97781265471,0.8100358368333002,0.16884395783100195,0.6935610588646809,4.7975411571675854,1.0260731740193914,3.3273877249120374,1.4701534322555483,LandUse.RESIDENTIAL
1133,49426.32182188855,7696.097443554143,54632.74520696048,43208.51165085323,11424.233556107245,1.105337059144997,0.15570848001369808,0.7908903623123857,7.098759547635154,0.763831731688595,5.614340510597676,1.484419037037479,LandUse.RESIDENTIAL
1134,93932.78959705516,17732.770442155423,131696.99970829044,88418.03097185791,43278.96873643254,1.4020343723765998,0.18878147362836709,0.6713746795120945,7.426758279981582,0.5786010260194476,4.98613746003643,2.4406208199451527,LandUse.RESIDENTIAL
1135,232226.57991379747,41697.61030725093,252250.33648716484,187158.94235583322,65091.394131331625,1.0862250849183595,0.17955571805229653,0.7419571563796759,6.049515418951964,0.7553170087297035,4.488481257720603,1.5610341612313614,LandUse.RESIDENTIAL
1136,24604.377394781295,4267.121406744118,22503.09645137179,15951.188677571714,6551.907773800077,0.9145972722782575,0.17342935926715197,0.7088441678255939,5.27360117192963,0.903753669277697,3.738161434160536,1.5354397377690943,LandUse.RESIDENTIAL
1137,19108.028519311796,3751.2507039997727,16188.93916310044,12482.901148006322,3706.038015094119,0.847232311106238,0.19631803983380697,0.7710759193201914,4.315611096277563,0.9485969192048626,3.327663793490641,0.9879473027869223,LandUse.RESIDENTIAL
1138,455769.2589460242,75220.783097446,653435.8844412096,463964.24275810306,189471.64168310657,1.4336988983247654,0.16504137043247633,0.7100378993646261,8.686906165211088,0.5823807429461988,6.168032605524101,2.5188735596869876,LandUse.RESIDENTIAL
1139,48570.46580073588,10844.511578700505,64658.720177220646,49479.421427360176,15179.298749860469,1.3312353322384858,0.22327378170905254,0.7652397277852685,5.962345072710844,0.5834627428231448,4.562623320403083,1.3997217523077605,LandUse.RESIDENTIAL
1140,49227.19228354191,7706.386871857103,37663.24921675166,20669.006552875042,16994.24266387662,0.7650903386855071,0.15654735755533986,0.5487844777789908,4.887277247174523,1.1024222889728112,2.6820618918518138,2.205215355322709,LandUse.RESIDENTIAL
1141,50557.10689440784,8880.414238202851,54471.99778953567,36653.483511257175,17818.514278278497,1.077435026163668,0.17565115537070258,0.6728867124146213,6.133947846171564,0.7651030685019465,4.127452000333131,2.006495845838433,LandUse.RESIDENTIAL
