,area_accessibility
1358,36.0133953044968
1359,35.10579090337189
1360,34.83348783782089
1361,34.84688518482598
1362,34.813630179579064
1363,35.33719122577167
1364,35.535389986536835
1365,33.92763834089316
1366,35.615896102509275
1367,35.63761566242977
1368,36.719984706508455
1369,36.40579890632431
1370,36.37203602466319
1371,35.33690665329972
1372,36.39147038491838
1373,36.41518730105289
1374,36.16951079604281
1375,36.28901110809238
1376,36.54391397413502
1377,36.63492872218979
1378,35.80666267819785
1379,36.86000552386026
1380,37.14807791058018
1381,37.43944149925163
1382,37.83978228742872
1383,35.98857355544586
1384,36.69679913123296
1385,36.46526073290558
1386,34.4883159495957
1387,35.1503572103731
1388,35.163042087417075
1389,35.69696128346654
1390,35.06641722122627
1391,37.58945264903705
1392,35.53395447296345
1393,35.35160772223861
1394,34.635386302963006
1395,37.95751852648947
1396,38.93551323182377
1397,37.59219863828563
1398,35.53549977708839
1399,35.18975183061569
1400,35.38991538880846
1401,35.25257516273787
1402,35.19070532625989
1403,35.37947153819397
1404,35.612465425062375
1405,35.049069792439894
1406,35.98350775762061
1407,35.52527485031355
1408,34.64446933772187
1409,36.603667772423044
1410,35.37509321486236
1411,35.746919833940865
1412,35.48399550828347
1413,35.60211752870728
1414,35.87414648554218
1415,34.792139567772296
1416,36.26733045292259
1417,36.38999549178687
1418,36.2900565964553
1419,36.44826465957759
1420,36.189388135885615
1421,36.3332032906443
1422,34.824491607163466
1423,35.108215992412724
1424,35.88882509872314
1425,36.7867220880232
1426,36.3412225405259
1427,36.07356197402874
1428,36.356299342200096
1429,35.89713486647277
1430,36.085704666739765
1431,36.36939518424166
1432,36.252808736347895
1433,35.21675827862902
1434,36.20331465459257
1435,36.4618532932935
1436,39.23609728756325
1437,37.47961574087835
1438,36.861339771443006
1439,37.37543599252961
1440,37.08807230555614
1441,36.72805367805672
1442,36.40367725701866
1443,36.96166113363917
1444,36.67427372445716
1445,35.408244620428334
1446,36.33758079051136
1447,37.171713639419586
1448,36.00382963823951
1449,36.711455811258126
1450,36.025747989790815
1451,35.484124180740906
1452,35.78130758134374
1453,35.59038950565955
1454,35.068766100532386
1455,35.870677696377896
1456,37.337850802615264
1457,35.0572361999908
1458,35.773290932388186
1459,35.70986693830695
1460,35.55870784668865
1461,35.921442810031714
1462,37.58855524936843
1463,38.05768929335356
1464,37.02960616346175
1465,39.5685078959151
1466,29.866547312985222
1467,30.1632461120405
1468,29.996272767007532
1469,29.88952774327004
1470,30.282004678080984
1471,31.37552488937526
1472,29.996372067937404
1473,30.89473511404018
1474,31.355425195671902
1475,31.910196629330496
1476,31.737204451979817
1477,31.1746506178582
1478,29.812433021188724
1479,31.766303227102416
1480,30.753917146860164
1481,30.086454805991238
1482,31.12346625562852
1483,29.715987107366743
1484,29.912565700676375
1485,31.099860364549556
1486,30.03247573939464
1487,29.995830767856365
1488,29.894641845541315
1489,30.634323271377305
1490,30.725010238068517
1491,30.653186509073226
1492,30.351828097513224
1493,30.299478305714917
1494,30.406510376564178
1495,30.02680491550442
1496,29.883939142457123
1497,29.989468436375407
1498,30.39791335417196
1499,30.19921646168861
1500,30.745390685017757
1501,29.784021087609286
1502,30.613847577175093
1503,30.995216704480498
1504,30.688249421167992
1505,30.412637491895616
1506,29.84067433586363
1507,30.354703485483665
1508,29.876770193797512
1509,30.487744035476805
1510,30.19828155370037
1511,30.926547896946946
1512,31.15198263518736
1513,30.260718371657973
1514,30.304048857984732
1515,30.89575826856721
1516,30.91833508271039
1517,30.401175116275372
1518,30.257379457496256
1519,30.264925948957
1520,29.999551567132304
1521,29.98990488760896
1522,29.85287804250675
1523,29.76152012802933
1524,29.97494142871631
1525,30.400098233698618
1526,30.259650837601793
1527,30.09617674850772
1528,30.105393624918054
1529,30.274830421058095
1530,29.828510227545593
1531,29.74502428531863
1532,30.085790142488
1533,30.11212355506923
1534,30.120496818711196
1535,30.033575729878674
1536,30.167254783705854
1537,30.332904308889027
1538,30.240317306935722
1539,30.537771565063494
1540,30.50821976985381
1541,30.392240802890527
1542,30.748056626036654
1543,30.769281079773524
1544,30.79939812052121
1545,30.29457695728238
1546,31.97434254927967
1547,29.95498486872544
1548,30.520981026468633
1549,30.357828246852367
1550,29.913216865759114
1551,30.535992248244533
1552,30.42780379284058
1553,30.4390586557698
1554,30.152843263947886
1555,29.661123837536408
1556,30.080292874251423
1557,29.757385821990617
1558,34.32323703526402
1559,34.095072080874935
1560,33.07827407171623
1561,47.04540428346175
1562,41.46473727822711
1563,36.05446766837301
1564,35.12004353957687
1565,39.27930117117654
1566,44.22968425935239
1567,41.3854954838166
1568,37.95836690500464
1569,47.43251513977218
1570,37.948183155992346
1571,36.008293179049446
1572,35.882618690089465
1573,46.72978797776545
1574,41.459201308558825
1575,38.24607078215722
1576,38.55210371336105
1577,36.148982271202506
1578,35.32168158141114
1579,34.51722803871449
1580,35.0362495332588
1581,35.4265261330957
1582,34.83682288569023
1583,35.494170366399146
1584,36.2117668908964
1585,36.301780097672705
1586,35.92578254939919
1587,36.87060545149256
1588,34.8245472729652
1589,34.147549358490565
1590,33.497147792438774
1591,34.264405008219065
1592,34.25670855457755
1593,33.98658605867487
1594,34.730847269837845
1595,34.75749172139591
1596,33.134613678323475
1597,35.426597084680886
1598,35.281886413284624
1599,35.224390214691226
1600,35.545327166039215
1601,34.29558493650156
1602,33.99527513914954
1603,35.49682042178759
1604,35.1971341931607
1605,33.602896916518425
1606,34.807250204755505
1607,35.62754747549857
1608,33.87283453622211
1609,36.50001901029198
1610,34.79576472144352
1611,33.953202482609925
1612,37.53155382117296
1613,38.18930233517869
1614,35.12287097808385
1615,34.12320244893452
1616,32.77013505381241
1617,33.69691126942962
1618,32.795924288597895
1619,35.045670456834316
1620,33.72268891284837
1621,33.5225810217273
1622,33.19146777317397
1623,33.48685033512182
1624,33.978103485718506
1625,32.406583354973684
1626,32.77552779979251
1627,36.857774388457976
1628,33.835385377551965
1629,33.31443576398675
1630,34.12074480666447
1631,34.5297500277372
1632,34.16876457551599
1633,34.277124744170536
1634,46.03936561914327
1635,32.83485375394772
1636,36.78732318739699
1637,33.97431429346894
1638,35.809589847839625
1639,37.70884085323662
1640,32.199491393780754
1641,33.47496716135725
1642,31.357382998045146
1643,35.18229856077993
1644,35.79734880230169
1645,31.439868249219103
1646,44.14795560404273
1647,39.22919047167191
1648,35.026725189450424
1649,40.35244388978756
1650,37.47357973800733
1651,40.871773078806214
1652,36.128415699050784
1653,34.38728986012078
1654,36.179560874725695
1655,31.67459131198337
1656,32.411902804977295
1657,32.74069681835772
1658,33.96224758828605
1659,33.09206383069572
1660,32.11163418318362
1661,32.57558631131396
1662,34.36352431774596
1663,34.068297669280774
1664,32.22970845266575
1665,31.86508074468218
1666,31.25660086235667
1667,32.613151560725456
1668,32.331603654465496
1669,31.427472710684786
1670,36.52181254854718
1671,35.779279496419335
1672,34.5522607840961
1673,35.88307761560324
1674,33.43124095999429
1675,34.94878522980798
1676,44.48822970336836
1677,36.711444563986866
1678,40.72235136991856
1679,38.77809310466964
1680,43.29390557179347
1681,37.81100438465692
1682,38.78147252943468
1683,37.25699820944001
1684,36.68146441508775
1685,42.08010047885584
1686,40.055067891976044
1687,40.51239256230169
1688,38.34651672590241
1689,36.64207798149955
1690,36.48411198496819
1691,42.99811019385535
1692,39.546756556041224
1693,35.84539684336722
1694,41.821373956610316
1695,38.416478588144756
1696,44.73982537537462
1697,33.87311985649648
1698,37.159852287459074
1699,38.08161330231074
1700,36.76089966638103
1701,36.176361749377314
1702,36.287658608479035
1703,33.99242894440195
1704,33.69113666805117
1705,34.156284027145794
1706,34.409098895637655
1707,43.00524157445415
1708,37.44994416141187
1709,36.94889814334303
1710,42.843618692483
1711,37.18239305193797
1712,39.08115768491954
1713,34.14090720908674
1714,43.415832347414366
1715,41.84073426530916
1716,41.56697906499056
1717,42.52762091819984
1718,41.51718375145976
1719,41.139050611743414
1720,41.28353318709019
1721,41.39251719479173
1722,42.050014841682355
1723,41.3220563524213
1724,42.396676946531926
1725,41.47564115999271
1726,45.6353444578198
1727,35.98068445315881
1728,38.47841967801587
1729,41.01301001470646
1730,37.9266927673256
1731,39.76327311210163
1732,36.78007735217553
1733,36.25753701713825
1734,34.15758985706833
1735,34.7630952031718
1736,35.372481327529925
1737,37.125821830134214
1738,35.089907658337715
1739,36.425775033982376
1740,36.22148539183219
1741,37.591399114133814
1742,38.55799878507694
1743,39.88486644268956
1744,38.25081488201584
1745,40.24857093460093
1746,38.361172243403566
1747,37.75632120769398
1748,34.22416619127984
1749,34.96418848809057
1750,35.83169450156611
1751,37.7868783030048
1752,34.93060973319378
1753,36.16998036772489
1754,36.16918744086025
1755,36.609257152653086
1756,36.95861552162208
1757,38.10806652857462
1758,36.467136867630586
1759,35.565695071218194
1760,36.15813680862136
1761,36.985657037023856
1762,37.94078980319689
1763,38.00428304781076
1764,38.35121778054684
1765,36.69170670040029
1766,38.704486516894896
1767,38.3986051086673
1768,37.704322322005176
1769,42.22689042515092
1770,38.87232955614246
1771,40.53917717002423
1772,41.68212655826167
1773,48.49884162419471
1774,39.20195689495225
1775,38.878439689339984
1776,50.28685005762916
1777,55.04228615704248
1778,50.99704682011348
1779,53.04439036499878
1780,40.63678479841223
1781,41.113096907869256
1782,42.6210059401236
1783,45.06804044949331
1784,43.05651069520984
1785,43.65394239465821
1786,44.5408311424317
1787,45.866812055334925
1788,45.232880667518046
1789,42.92802868255526
1790,43.319676948100486
1791,42.43816359406842
1792,44.191888087758265
1793,46.216393977313125
1794,46.51120959240073
1795,44.77918878492002
1796,44.06713548471485
1797,40.76575260306991
1798,42.07358796205953
1799,40.28769116685088
1800,40.15965645502747
1801,43.393611089847596
1802,41.989694827709414
1803,43.80720817989054
1804,41.82400924737698
1805,43.966474086082805
1806,44.355852606897415
1807,44.02163320961499
1808,41.32050590216461
1809,38.59093300513929
1810,37.317857598510564
1811,39.22089914353282
1812,36.85972227800742
1813,36.99026986835947
1814,39.80314379259143
1815,39.57513710306692
1816,38.76421212034251
1817,39.49605123646911
1818,40.632552165472596
1819,40.22367534609306
1820,37.43635303876104
1821,36.83556926379171
1822,32.89655725081838
1823,32.832715112247875
1824,31.065585088271916
1825,32.10729314613914
1826,31.686121939935155
1827,31.552260018321824
1828,32.42050694570358
1829,31.951684488723842
1830,31.848535300897538
1831,32.16403490213089
1832,35.62939673678354
1833,32.46602225190328
1834,32.84775716735776
1835,31.430397191497832
1836,32.485371610466494
1837,30.788171359438596
1838,33.0860295039372
1839,31.3636196347274
1840,31.65975859260903
1841,32.304703297390844
1842,32.50729462855117
1843,31.677714908120105
1844,39.363053367122966
1845,33.825341202462006
1846,33.240735043257374
1847,35.96896397278623
1848,34.79913104663262
1849,36.476765760276855
1850,33.60083400185347
1851,36.70777891342499
1852,36.93750309031752
1853,36.2289041760991
1854,39.58708260361908
1855,32.7477792489504
1856,33.70859729514673
1857,32.26182449482837
1858,31.01887131122944
1859,36.082780785965184
1860,37.975125096411965
1861,39.802095964679744
1862,40.45930445604012
1863,34.95178395304548
1864,34.41070265795551
1865,30.413474256899597
1866,39.778198986756436
1867,37.995556854940496
1868,34.271622292735316
1869,36.72519830065456
1870,37.6530831094592
1871,38.603025324067794
1872,39.985772720969294
1873,38.18541883331686
1874,35.79499281566747
1875,30.026338916707168
1876,34.38467054292541
1877,33.71524575975469
1878,33.92744982757805
1879,34.43691899168857
1880,34.37839958912822
1881,34.10444144069477
1882,34.64060046032361
1883,40.42970878963035
1884,38.140181478138736
1885,37.04382407318981
1886,36.20734385351915
1887,37.02754833791059
1888,37.39767695746766
1889,36.18356112106452
1890,37.32885127734895
1891,37.29972993199401
1892,35.14199197135707
1893,40.289997308355936
1894,57.8053266153417
1895,41.905878793934804
1896,48.03316834240419
1897,42.27822954900407
1898,42.048030311560275
1899,37.20049947677537
1900,52.57807116462745
1901,50.52034491791577
1902,38.47970525185906
1903,42.53459922005238
1904,39.9203231511789
1905,38.57452137654502
1906,35.99627304810977
1907,35.416562531960345
1908,34.94774842642253
1909,35.106603547496086
1910,34.867563294124984
1911,34.71610959339583
1912,34.53379284838283
1913,34.57093729056072
1914,33.96792452382734
1915,34.52552738399021
1916,34.720693956722606
1917,35.001971460422226
1918,34.84393104526375
1919,35.24690830732192
1920,34.74857403677383
1921,34.27993138128609
1922,36.329051451159174
1923,34.83247806705974
1924,35.166322664819276
1925,35.51774045436253
1926,35.71349857614747
1927,35.77711529586827
1928,35.376615014591614
1929,36.000610051929456
1930,35.8386962963722
1931,35.28836597055297
1932,35.271624789006616
1933,40.65984802499225
1934,37.78945661986359
1935,36.224703318716145
1936,36.89940317462341
1937,39.25829396581435
1938,41.85477792370429
1939,38.99462974113723
1940,38.44007619071858
1941,39.86039948137574
1942,38.28727852864384
1943,37.502695733582726
1944,36.97875657847495
1945,36.42413865649012
1946,36.7091420082003
1947,36.76840697699923
1948,37.15205169195607
1949,37.384785567190995
1950,36.730426224068964
1951,36.67639828461902
1952,38.57187843711738
1953,37.34238023397611
1954,41.500799246015205
1955,36.371294163890774
1956,36.15011260575078
1957,35.777785691453495
1958,35.826876884836274
1959,34.49118676928451
1960,35.38356440918171
1961,34.204842411452
1962,36.72428525689763
1963,34.281192260557674
1964,35.63542378216344
1965,30.851109263978156
1966,29.98342111515712
1967,30.075077728853838
1968,30.110198254335693
1969,31.589447581837
1970,30.70073716149809
1971,29.99167213859614
1972,30.435835392123487
1973,31.17715543886568
1974,30.385522319844064
1975,30.604415969667475
1976,30.62767581451516
1977,30.97398174959319
1978,31.250377765921918
1979,30.805259659430437
1980,30.936498000857952
1981,29.99415514002722
1982,29.912303222522986
1983,30.754914554370657
1984,30.90866951126892
1985,30.609414172741
1986,30.70006224981867
1987,30.195704567536318
1988,30.46418537854467
1989,30.969596401202836
1990,31.109519924935817
1991,31.1703722626686
1992,31.44111309153794
1993,30.078495209684252
1994,32.01236579117164
1995,31.015035814860376
1996,32.69219280913115
1997,33.36106726672954
1998,32.11650755010049
1999,32.930815556969876
2000,32.82883692685453
2001,34.58900985123334
2002,33.207999533306314
2003,31.261858543344268
2004,30.935140479434335
2005,31.49088809111224
2006,30.87159125775521
2007,30.187058052453196
2008,31.835548826207877
2009,31.833167771989864
2010,30.827457330796165
2011,30.992299676685917
2012,31.118897397944018
2013,31.118278969472446
2014,31.266208378853204
2015,30.784184432657018
2016,31.2176062838384
2017,31.19121178867016
2018,31.0245127652801
2019,31.062114610848322
2020,31.28148700472903
2021,30.412265696323818
2022,31.119532995385804
2023,31.021502410023814
2024,31.13675638521678
2025,30.848242072239234
2026,30.490340297135543
2027,31.386861247315597
2028,30.669268795111126
2029,30.74371218781312
2030,31.138055054756055
2031,33.36137103253568
2032,33.789950892409045
2033,30.387073889881755
2034,35.11081384063438
2035,32.20443601926706
2036,31.799203355367627
2037,32.11724204038998
2038,31.474700485164725
2039,31.093464881370913
2040,32.604939314191164
2041,30.48485834314862
2042,30.461786280565413
2043,31.511834809182286
2044,31.234597742088454
2045,31.59280127459604
2046,31.07302232387704
2047,31.356041364454136
2048,31.218531316727493
2049,31.814019214554936
2050,30.8827222701049
2051,31.51169769848508
2052,32.280624334033796
2053,32.564167024148034
2054,31.947102410410473
2055,30.445908480358376
2056,31.126300353084943
2057,33.651989750740846
2058,35.61761231389344
2059,37.61099253127772
2060,37.93843514327823
2061,35.72313590265113
2062,32.724840778809316
2063,35.26699307291263
2064,32.362191979726475
2065,65.01939919182684
2066,33.79768338913041
2067,49.71959824596651
2068,32.91704720110303
2069,37.66774966944344
2070,47.152899363078774
2071,36.60474797722074
2072,38.14839609658239
2073,55.570335378750826
2074,53.19197330862
2075,38.95623555686384
2076,42.19165943671464
2077,54.57078238736719
2078,55.4303213275925
2079,60.05725013930828
2080,45.78011353096243
2081,41.86946461380408
2082,39.50249317990799
2083,36.20355384771472
2084,50.202084510457894
2085,43.95522451966426
2086,49.065913747403066
2087,40.806705034179956
2088,40.9487346314387
2089,37.91209786405243
2090,53.01636881854758
2091,33.33091057493486
2092,43.16679735496276
2093,30.728153395176115
2094,32.75971106405566
2095,32.42963749066899
2096,31.611195404460755
2097,30.813632469326468
2098,29.81598054863642
2099,30.49432181218317
2100,32.645052843447814
2101,31.686264994652127
2102,32.28541080701601
2103,31.96610945948787
2104,39.08403590197682
2105,32.88871548064934
2106,31.781957290620934
2107,31.731580387281255
2108,32.54640403360372
2109,34.14030036259749
2110,30.68365641821705
2111,32.33859957081683
2112,32.681332878267476
2113,36.32646392443042
2114,41.622541864184214
2115,35.307895666365674
2116,35.976603854135604
2117,34.62124958591757
2118,35.03593613172282
2119,37.208567210075785
2120,36.753736848048305
2121,33.32325782149739
2122,32.778397900214486
2123,35.068670842853166
2124,34.0413970246642
2125,34.751916076347236
2126,32.39793181417962
2127,33.51024425012468
2128,31.90605592753839
2129,34.07253495554531
2130,32.71941456880856
2131,33.10833907468989
2132,31.18879226123181
2133,34.29853874436552
2134,31.57327407353254
2135,31.682202539936764
2136,40.20053370686549
2137,32.849452825855934
2138,31.66304251960378
2139,30.234122761206415
2140,29.92943965674794
2141,31.545687892468596
2142,35.51858800923333
2143,37.247519385010996
2144,31.648300511887452
2145,31.063675999637073
2146,32.088129171849516
2147,31.66145622285631
2148,31.353942055020635
2149,33.098134695339105
2150,31.569962293785437
2151,32.344923617609126
2152,36.163325599047376
2153,31.235661394187886
2154,31.74262609907804
2155,31.92618499350598
2156,34.81421962925096
2157,34.39391518854034
2158,32.694691788850065
2159,32.04566569807749
2160,31.59590137835555
2161,41.63686584610141
2162,39.524049227660115
2163,37.81988543742039
2164,35.61341675440923
2165,34.44426353775037
2166,36.40306812351762
2167,41.31271675561751
2168,37.87681047081263
2169,39.05529693577145
2170,37.66459468167356
2171,35.38359934838676
2172,36.45928762394808
2173,39.586629592443195
2174,40.97617751922988
2175,50.40117926724254
2176,39.59700655846225
2177,41.59786457678933
2178,44.848801190657596
2179,41.856069863193795
2180,47.71317246309609
2181,62.80025964670783
2182,59.27869467632794
2183,51.12056944067955
2184,51.97158664918636
2185,42.288224265106905
2186,43.13656412732144
2187,46.139159173618324
2188,39.23950659494756
2189,41.396443632128396
2190,46.48796469228695
2191,36.1642579048485
2192,35.71288425118841
2193,34.781054879338804
2194,30.831246075159907
2195,32.01625039531546
2196,31.202940132314737
2197,32.04219363605045
2198,36.26168726741712
2199,31.583194065440818
2200,30.214084018906934
2201,31.08228313683796
2202,32.693554610390926
2203,30.79729065942354
2204,31.169180149887755
2205,29.883560923394626
2206,29.89833301648293
2207,30.23167671058293
2208,30.356918903756558
2209,30.397165193358266
2210,33.15935644102721
2211,37.76781553505776
2212,31.43786372340952
2213,35.623624438214314
2214,37.924573998797676
2215,35.349123540398985
2216,37.94959604356343
2217,35.00985680241681
2218,44.73283955493653
2219,35.71927602578441
2220,33.38934380834985
2221,39.038884937245506
2222,38.30923402049963
2223,35.90845768829661
2224,35.90964889903071
2225,32.9012081148018
2226,33.81628482963779
2227,32.50710358695017
2228,32.285120056322455
2229,32.88630609852902
2230,38.18269603886537
2231,34.65555188462496
2232,33.74420473673399
2233,42.61560548116373
2234,53.03596451410188
2235,34.53736165681072
2236,61.86295505722593
2237,74.00203041382127
2238,51.0751792118814
2239,71.95927435410525
2240,66.76407284910029
2241,67.30367032693424
2242,44.6799364753438
2243,56.88426697268501
2244,39.87652562249708
2245,65.8663211682259
2246,45.669992559713
2247,48.061888968923476
2248,37.98155031454367
2249,35.45553273021443
2250,36.395034125785884
2251,36.19961150380272
2252,37.444105674282326
2253,32.82140845761761
2254,34.126672009873765
2255,34.32993136021584
2256,34.25772612560783
2257,35.394816009380655
2258,32.804397772811114
2259,35.297119779615784
2260,39.880561967759014
2261,42.56101529620658
2262,34.53860634673695
2263,35.22946546248713
2264,32.98587987703484
2265,37.11962542506221
2266,31.022175640850715
2267,34.029801389155374
2268,30.7181144038508
2269,33.59091898242697
2270,35.10380359104326
2271,35.69601339614255
2272,36.12106020364095
2273,36.59779620376523
2274,37.524408522000776
2275,30.898729347599875
2276,34.52228585796921
2277,39.455197987206056
2278,31.731447741913545
2279,31.297402530299014
2280,29.531185133610972
2281,30.803643882026133
2282,30.80099553519827
2283,31.435359428237184
2284,31.13788476337735
2285,30.25504766003685
2286,34.94281527136329
2287,31.173855324268267
2288,31.50080521607972
2289,31.669097079423366
2290,32.4065757627241
2291,31.134701503431266
2292,29.685876527721945
2293,30.029147717196892
2294,30.5434443985288
2295,30.829346313882
2296,30.64982392778748
2297,30.472042568945525
2298,30.64492613510475
2299,30.789343306544374
2300,32.374981627281905
2301,31.13939096232904
2302,30.475925047780418
2303,30.16890965336949
2304,30.59840511537825
2305,30.228128361274955
2306,32.113951683439275
2307,30.360675842315597
2308,30.489743769601965
2309,30.59715559154253
2310,30.74302449497108
2311,30.320981883494287
2312,29.81174241219983
2313,30.09756602306199
2314,30.58879194146967
2315,31.099749465272414
2316,30.572502484373697
2317,32.52888071164128
2318,36.226880569257936
2319,30.41675011995913
2320,41.346719219407234
2321,48.00566799396146
2322,43.3183862070236
2323,36.14371603989124
2324,39.90941873141402
2325,30.242308822196495
2326,36.829896547852734
2327,29.773854147583407
2328,32.6966308695967
2329,32.32418975828711
2330,30.84043321647309
2331,37.02704636237294
2332,37.77932959930945
2333,43.174518388599324
2334,42.48716065962191
2335,34.06353005438676
2336,33.44787538114517
2337,34.049281876012785
2338,31.27783762381085
2339,37.44814742801419
2340,37.8298529616158
2341,34.59232685159789
2342,34.213098354124625
2343,36.64380478688351
2344,37.25248052086435
2345,43.85605318538178
2346,32.78470744893276
2347,32.335050237572254
2348,33.77551166099528
2349,35.20762494151212
2350,33.65278699138257
2351,34.906786771938165
2352,35.913538574088555
2353,34.885806308318124
2354,35.57374393489279
2355,38.22175201685389
2356,37.08931147529918
2357,36.53637080900763
2358,36.69010714040142
2359,33.54758918195376
2360,42.71659431665676
2361,47.751002309269495
2362,33.46880148828788
2363,33.891573047687416
2364,32.84798317920365
2365,33.107013662006985
2366,33.41495803688384
2367,32.73416471516032
2368,35.428660417551086
2369,35.22588152311603
2370,32.9569048200622
2371,36.13510596298083
2372,33.573390198641974
2373,32.57613917312954
2374,32.76226581161736
2375,32.16466428979285
2376,32.40833620010495
2377,31.01093137640553
2378,30.034095676407166
2379,31.91449815327412
2380,32.27641217331335
2381,31.03047131522729
2382,31.37016296936937
2383,36.28512575576139
2384,37.79792863126561
2385,40.96284000735859
2386,42.54883338296001
2387,49.6094647522308
2388,38.47840730617017
2389,49.98506877175335
2390,43.73406015421191
2391,45.90015739950457
2392,50.02133286224506
2393,44.59510830810768
2394,40.39540245825623
2395,46.9622194131411
2396,35.865523197245736
2397,43.929448634035886
2398,43.155481438612014
2399,48.84704178757772
2400,43.87153043817968
2401,50.74186777170001
2402,41.9257847261203
2403,57.249497064861146
2404,56.486066774004854
2405,42.46344478613432
2406,47.485332411308256
2407,39.240361187629716
2408,52.861224858908145
2409,48.721892533196595
2410,44.09875443555461
2411,50.39271790596381
2412,40.16753794905335
2413,47.33758571034156
2414,43.025986687105
2415,45.65886384640891
2416,40.60654835726677
2417,39.10305436196815
2418,37.89950373486798
2419,37.71698386233988
2420,38.08510727064888
2421,38.37788285596067
2422,38.69842121483635
2423,37.80311616883403
2424,37.87906691662752
2425,37.97838240353856
2426,37.594067832040125
2427,38.490950829597374
2428,41.479237761469214
2429,36.79689520199017
2430,37.654109810864
2431,52.16797928240646
2432,50.03739047570832
2433,44.97396143913137
2434,53.61758113945512
2435,42.68386386812793
2436,49.48674799112571
2437,41.541590805276826
2438,58.50802049806812
2439,48.12804073968586
2440,52.77995830563888
2441,55.44972180765103
2442,45.614428311075386
2443,51.832179271193525
2444,56.28102504699656
2445,48.89953195028051
2446,52.061939160031955
2447,50.019430520621505
2448,52.70096210089011
2449,59.68681642017259
2450,51.286082419888366
2451,38.81818489067226
2452,39.54503099398724
2453,39.90213801559112
2454,39.27875010163531
2455,39.866172408564005
2456,39.79820091658754
2457,39.61126898101975
2458,43.949374160812
2459,47.213449994421026
2460,36.529123411507356
2461,35.943416112781556
2462,47.21649659502028
2463,51.00841539913648
2464,49.507216272757674
2465,41.35543289665098
2466,40.319788491025946
2467,55.55008118195401
2468,41.00895710811912
2469,39.564733820836246
2470,49.80487894953087
2471,47.99418563811445
2472,51.454889673938844
2473,44.02167232135021
2474,39.86910637825542
2475,52.77761382864281
2476,49.518273060959515
2477,40.94478915545521
2478,44.31308842454748
2479,44.45023342541294
2480,53.297802922584054
2481,51.327269602721174
2482,42.3960221241174
2483,46.7578160043709
2484,44.9116858046363
2485,39.00956043274046
2486,43.898835213540565
2487,37.214788433518535
2488,43.302767426714865
2489,46.27585427882135
2490,38.4548571593365
2491,48.91224146493715
2492,40.31909368196969
2493,45.437623012422726
2494,36.52806480667109
2495,35.39744850557581
2496,37.71667977149409
2497,34.922994401531156
2498,37.493050724378946
2499,35.61145744313048
2500,41.92479297638518
2501,36.808542471512716
2502,36.10236624289098
2503,37.58339561939891
2504,36.50152089015901
2505,35.28691087481158
2506,39.165632938103855
2507,35.82033481362898
2508,36.460245901199265
2509,35.02652653727775
2510,35.114217527881145
2511,36.27062291651564
2512,36.60703147209737
2513,35.96598510531535
2514,35.25746006632476
2515,34.93915815545982
2516,35.70611014779021
2517,35.43707788214092
2518,35.55272756794144
2519,36.16309603658932
2520,35.603760802116874
2521,35.09310432130147
2522,36.01888695834644
2523,34.87736302369664
2524,41.71753009139369
2525,44.14676231629855
2526,34.87632429750618
2527,30.994568213419136
2528,30.559440440912056
2529,30.81705530510437
2530,31.004469830921735
2531,32.542513248836556
2532,36.08494658870663
2533,31.26041471722906
2534,34.223132701919106
2535,32.377440487836964
2536,33.32892806696549
2537,31.955978814831035
2538,33.97623145493309
2539,33.133198862877386
2540,33.41251564769611
2541,32.92931258648646
2542,33.51807189490705
2543,32.33933045977216
2544,32.705818652361394
2545,31.748126662655707
2546,32.68439010467144
2547,34.950020793873165
2548,35.86663246691091
2549,34.74445455351293
2550,32.80296522536885
2551,36.04666991974336
2552,33.09749538507419
2553,35.16784408804455
2554,32.31930358466432
2555,35.413820612577894
2556,32.489323285277
2557,32.09836845881832
2558,32.06551350967243
2559,31.939584004640324
2560,33.54047612512615
2561,34.70099280322827
2562,33.63898953035516
2563,31.77753325244741
2564,30.970630536887704
2565,34.08329909165296
2566,35.038887046447016
2567,35.934838985880475
2568,33.39252587243567
2569,34.08392241439878
2570,34.71772013252158
2571,35.08284260147712
2572,34.247695354756374
2573,36.04735140506617
2574,38.72219318662494
2575,44.421035339747064
2576,52.77406037052492
2577,54.28575510630454
2578,43.06849874120744
2579,37.0875166718065
2580,37.834732455751244
2581,37.671742848328165
2582,43.36473504207296
2583,37.72195557819091
2584,39.008066529247365
2585,37.6010247170065
2586,33.78422583758169
2587,35.14776528324022
2588,33.967898665497344
2589,32.87994494279365
2590,39.92308058395624
2591,34.51866330101441
2592,36.63977279041932
2593,34.90778312929467
2594,34.98206502974427
2595,33.76224903752545
2596,35.3763825362561
2597,35.744925497355176
2598,34.63814392282237
2599,33.05103575271127
2600,35.06707842476259
2601,33.494901273326185
2602,35.50123365899242
2603,34.883755273486045
2604,31.70308934411726
2605,29.913379696272095
2606,30.593593608433725
2607,34.019567898050546
2608,30.9205099688879
2609,31.56856147417599
2610,31.3326989090869
2611,33.50112883762311
2612,31.17010475466531
2613,31.345061436096906
2614,30.850045758736076
2615,30.482453663636235
2616,33.964185482118154
2617,30.223800329993303
2618,30.588390566136855
2619,31.297229884072124
2620,33.05232539754417
2621,31.028272522608738
2622,33.49690102135537
2623,33.59150946916624
2624,32.08912433393611
2625,34.88398822777984
2626,35.34186208107035
2627,43.43235062377681
2628,47.42734580051207
2629,75.60654896241915
2630,72.29193637992249
