,connectivity
2414,0.032947878945100775
2415,0.03035400305110161
2416,0.03600342778606676
2417,0.03805075519377843
2418,0.03982186315138586
2419,0.04009408982153478
2420,0.03959779860505008
2421,0.039019383171521614
2422,0.038480098918796765
2423,0.03986889729748391
2424,0.03952006780451087
2425,0.03958085160947821
2426,0.040161698390768254
2427,0.03883231381671721
2428,0.03459835915687353
2429,0.041702775298506196
2430,0.040267648125049925
2431,0.025642447766806166
2432,0.02709674591797793
2433,0.031179887507194495
2434,0.024562413147652295
2435,0.03356881986474459
2436,0.02732542443197987
2437,0.034914750917540434
2438,0.022070717662880195
2439,0.027149504969772895
2440,0.025266100098069216
2441,0.023496757928914383
2442,0.030560685712846786
2443,0.025887132284940554
2444,0.02321214160483114
2445,0.027772024545882838
2446,0.024671563760252604
2447,0.02582309235234793
2448,0.02511987913817917
2449,0.021369120697822305
2450,0.0250055945515459
2451,0.03857820001462812
2452,0.03752750296386734
2453,0.03703022259395336
2454,0.037905508939557006
2455,0.03708006117112447
2456,0.037171793485435596
2457,0.03742594411835292
2458,0.0322008979115431
2459,0.029137969861212722
2460,0.04291975982394228
2461,0.04402639729698773
2462,0.029399068830610272
2463,0.025333814346969387
2464,0.02755932249718513
2465,0.03552682204320697
2466,0.03690797960616743
2467,0.02361334729178478
2468,0.035969136224267034
2469,0.0379819977292867
2470,0.027318789379453798
2471,0.02874413070123249
2472,0.026054609684267357
2473,0.031766603489486456
2474,0.0354738355360701
2475,0.024293750649871545
2476,0.026374965515062597
2477,0.03415291122287223
2478,0.030632386588047778
2479,0.0304970877319443
2480,0.02400121441691599
2481,0.025243062115627907
2482,0.03257710832555858
2483,0.02899025135560036
2484,0.030353746477946916
2485,0.037730273822413216
2486,0.03131681967938321
2487,0.0401115989439919
2488,0.0316129440331961
2489,0.029172234074505688
2490,0.037763505155812414
2491,0.026806131959949915
2492,0.034937766304108796
2493,0.029598840995090307
2494,0.042939110570863276
2495,0.04513199452171301
2496,0.04046234477052934
2497,0.04603492219059596
2498,0.04052400288613561
2499,0.0439007610755874
2500,0.03464291344914538
2501,0.04117433816410552
2502,0.04235426946139614
2503,0.0399013638237569
2504,0.041653726544613606
2505,0.043718263820703485
2506,0.03753237895011737
2507,0.04285687544074805
2508,0.04076841076463087
2509,0.04378206172050823
2510,0.0435670560369259
2511,0.04107032837822541
2512,0.040426795829752955
2513,0.04204786701438153
2514,0.04328823756613311
2515,0.043826613168497584
2516,0.042298789741239726
2517,0.042835292284642335
2518,0.04251909895725666
2519,0.041706288414932256
2520,0.04306704862473901
2521,0.044087260970604565
2522,0.041586081709042266
2523,0.04375507048416348
2524,0.03385983580025611
2525,0.031492371950063956
2526,0.04483610203811814
2527,0.052477246994425256
2528,0.053531642846429285
2529,0.05343004157814534
2530,0.05288383899261193
2531,0.045784230739640525
2532,0.03965264006558756
2533,0.04979383474963613
2534,0.043491425199258
2535,0.047278800622186305
2536,0.045252714966105
2537,0.04755916048676731
2538,0.0433243771100252
2539,0.04449251447015738
2540,0.04393832871801314
2541,0.04493136005617791
2542,0.043660628154496374
2543,0.04603685438595151
2544,0.04562320082055766
2545,0.04801705537437446
2546,0.04590401280123502
2547,0.042005951473402685
2548,0.03962930371012243
2549,0.039638510885492285
2550,0.04510729121892447
2551,0.03780590094180167
2552,0.04362315256754297
2553,0.04012352174575523
2554,0.0452990275131146
2555,0.03910812050261239
2556,0.043680922180943466
2557,0.04513856124968575
2558,0.04584054626604336
2559,0.045052138538969444
2560,0.04158743416791698
2561,0.04006889899028343
2562,0.0416765932043261
2563,0.045801609409122125
2564,0.04792720821233181
2565,0.04030152967907011
2566,0.03800570656820767
2567,0.03695484019397118
2568,0.0405952202312068
2569,0.04020236445615569
2570,0.03908451139962431
2571,0.038141073696890175
2572,0.03942217780222682
2573,0.03532902057398203
2574,0.03227841512124753
2575,0.028442996987240992
2576,0.022914014318636648
2577,0.022199765540043357
2578,0.029228198459271305
2579,0.036141743676721766
2580,0.034841757449697766
2581,0.03623825201969117
2582,0.029325170051285265
2583,0.036159374140910715
2584,0.03376394348187061
2585,0.03542942760060856
2586,0.0377782698424582
2587,0.038822350397244
2588,0.04066106808670599
2589,0.04254831186134987
2590,0.03273655040523257
2591,0.03977360917009399
2592,0.036680913524673606
2593,0.03916934874144201
2594,0.039055422648864496
2595,0.041006385269712516
2596,0.03842660310508425
2597,0.037889869702261776
2598,0.03958186760177541
2599,0.042236897299797724
2600,0.03892168937212377
2601,0.04148230762426344
2602,0.04005691987095616
2603,0.03924536098062501
2604,0.04546878409369611
2605,0.04982982104098333
2606,0.0477353070812574
2607,0.04152541064011028
2608,0.04663966965939541
2609,0.047568571579182976
2610,0.04809240410652303
2611,0.04423485491048923
2612,0.049333386528920206
2613,0.04891252276005046
2614,0.050126849742691264
2615,0.05106476315312991
2616,0.043368464275371485
2617,0.05174774789001945
2618,0.05079855745459975
2619,0.04920227242184702
2620,0.04515183653679296
2621,0.048734274168960756
2622,0.046612414371177205
2623,0.04645292398300722
2624,0.04993616634619671
2625,0.04389497215665547
2626,0.04290623696487607
2627,0.03184817301018472
2628,0.025868943541058353
2629,0.015138623065818337
2630,0.01593887891330778
2631,0.014290246649360617
2632,0.022064444297428952
2633,0.02048656210192327
2634,0.021558820205933183
2635,0.029132484436018197
2636,0.024394880968588745
2637,0.028344200210323862
2638,0.034639166648332526
2639,0.02966658141266633
2640,0.03068060658053507
2641,0.031391692082065256
2642,0.03522290434710169
2643,0.033553390502758795
2644,0.03503881758960833
2645,0.03430342112976843
2646,0.033477900982707115
2647,0.03457847719839201
2648,0.039789716062040896
2649,0.03526672221039089
2650,0.03751760713049786
2651,0.036063299796608786
2652,0.033992712827748184
2653,0.03746094037758034
2654,0.03692612907762926
2655,0.03322075318740875
2656,0.03443136187657647
2657,0.038113732002062826
2658,0.030393556580845464
2659,0.03685973204618237
2660,0.03752897502895266
2661,0.03337396269720243
2662,0.03481027303019839
2663,0.031924304481171596
2664,0.03378572964572632
2665,0.032333813469281124
2666,0.0339548844989393
2667,0.03166479651052358
2668,0.036722895144383885
2669,0.03304574119329434
2670,0.03287008008809358
2671,0.03047568736658226
2672,0.03349657778274413
2673,0.036211776120870946
2674,0.03523086420673942
2675,0.034712167770534014
2676,0.034681070720376656
2677,0.03613388493158389
2678,0.03578848310766095
2679,0.03891322515857335
2680,0.038018469436961355
2681,0.035642786789935654
2682,0.036964993850189996
2683,0.036999644744469366
2684,0.0356879963198932
2685,0.03489318932314515
2686,0.03532830163607539
2687,0.03549334063209921
2688,0.03474098620407374
2689,0.028319856741349687
2690,0.03089874562247929
2691,0.03516554274760315
2692,0.029516987885428454
2693,0.0343957915854671
2694,0.03577215935739368
2695,0.03476735313921968
2696,0.03607199896356851
2697,0.035298909768589244
2698,0.033476126786692685
2699,0.03186344460289083
2700,0.02950389220562821
2701,0.03933183709389961
2702,0.03552766705009597
2703,0.04350036706089759
2704,0.042775610800424
2705,0.0415044705604815
2706,0.041744091001812644
2707,0.04004151031816125
2708,0.0423509952792463
2709,0.04243313249638141
2710,0.040529127875610534
2711,0.041915818191034016
2712,0.044208983845517476
2713,0.04480189937739914
2714,0.04605455890396952
2715,0.04483126367714047
2716,0.0456418361444084
2717,0.04553495767358027
2718,0.044196488106969585
2719,0.04187957401834963
2720,0.04133173373839307
2721,0.044173363736671856
2722,0.0393219076939277
2723,0.040888869339563746
2724,0.0425610744697035
2725,0.040864138477650906
2726,0.04078545736067943
2727,0.04283368597246784
2728,0.039574087625813645
2729,0.04364477781985391
2730,0.0395487253636088
2731,0.040416374502704557
2732,0.043196512957273114
2733,0.04076433121019108
2734,0.03225823917543026
2735,0.03564654785571894
2736,0.03434915155719281
2737,0.038242165173172485
2738,0.03479418037920353
2739,0.037121773887891375
2740,0.033464276561800385
2741,0.034657008401757096
2742,0.030676965968677066
2743,0.03872740732577106
2744,0.032910006678819104
2745,0.03117984671272564
2746,0.03489119229120591
2747,0.04005045418544847
2748,0.037143781178943534
2749,0.03200023047040988
2750,0.033160296672225135
2751,0.037437168311450095
2752,0.033001377491273916
2753,0.03512948994203535
2754,0.029804701121303193
2755,0.03258284391658849
2756,0.036728994831972735
2757,0.03620993290960135
2758,0.0367445271793427
2759,0.043843248478580205
2760,0.043209863315906684
2761,0.04344200823171568
2762,0.04464797886415258
2763,0.04307868016655061
2764,0.043365863576125416
2765,0.04373538609895285
2766,0.04521708232319181
2767,0.0436359689795508
2768,0.0433430051981382
2769,0.04331176452268112
2770,0.041505078412590345
2771,0.03850718271242783
2772,0.039231511698898026
2773,0.03783319300406902
2774,0.038587368239300444
2775,0.03304969077691434
2776,0.05235651659319144
2777,0.05193469847220528
2778,0.03690196578026252
2779,0.03452048415906097
2780,0.020866652550939994
2781,0.0402212672958093
2782,0.03703072737839051
2783,0.03578088222538022
2784,0.03679087009767803
2785,0.03587943058320978
2786,0.03375284472241625
2787,0.03271137252523725
2788,0.03214973448420939
2789,0.0333439479285735
2790,0.026492965585239114
2791,0.03166869450414466
2792,0.025563733948918366
2793,0.03215358123537095
2794,0.030900096869276455
2795,0.0300549336276946
2796,0.025825972212726155
2797,0.028973477636306946
2798,0.024091115114697102
2799,0.026359312958922975
2800,0.029752015840260874
2801,0.03099419083565396
2802,0.028376582045542127
2803,0.02955253295749332
2804,0.022573812847742843
2805,0.032207882775612685
2806,0.028091095888576043
2807,0.034397781958209576
2808,0.035896543014635074
2809,0.030925439141849264
2810,0.027807042815870413
2811,0.017018048893003002
2812,0.019880206406995324
2813,0.02918358783882097
2814,0.026919087882590453
2815,0.028951331493540775
2816,0.03406285692752885
2817,0.022622428845806
2818,0.02500293289255694
2819,0.03242326169646618
2820,0.03771166724126187
2821,0.0381048151329073
2822,0.039425930869563586
2823,0.03759567198871889
2824,0.03835464955974541
2825,0.03947049157508181
2826,0.03624106006317273
2827,0.03760458409152691
2828,0.037962790255815546
2829,0.03757652728463778
2830,0.03901052809841682
2831,0.03525049637909344
2832,0.03745239854064457
2833,0.03681269604367857
2834,0.03879775561353768
2835,0.04083070701431997
2836,0.04203739882690282
2837,0.03968238229926938
2838,0.03658905951612287
2839,0.03959639900912332
2840,0.037699770934314175
2841,0.04269752577526124
2842,0.035861301753324686
2843,0.03750258135682052
2844,0.037046673093041924
2845,0.039062979637015174
2846,0.038963570568669344
2847,0.03719142224019924
2848,0.035670519052969925
2849,0.04022007936954215
2850,0.03254156763698991
2851,0.037157380451737214
2852,0.036428284420600886
2853,0.038100403947649734
2854,0.039358458212154224
2855,0.040195380239136935
2856,0.03596551155714336
2857,0.03571727349498285
2858,0.03854828384156153
2859,0.05129205521393767
2860,0.0460766904877096
2861,0.04422124421000941
2862,0.04623121444676071
2863,0.04990755040559023
2864,0.05080867889856512
2865,0.05112419739364963
2866,0.05288222808829749
2867,0.050656413154002496
2868,0.05154826288308374
2869,0.054524821373304
2870,0.03825892302351799
2871,0.03135512062727944
2872,0.04226863359382791
2873,0.04615033735057903
2874,0.04713429427881935
2875,0.04080751379804994
2876,0.044902049115041975
2877,0.03539595020014056
2878,0.03457490848782323
2879,0.0350398315697061
2880,0.03237684321579379
2881,0.03516545311887751
2882,0.047311985150031516
2883,0.04852902232469427
2884,0.04535081252299273
2885,0.049801222746314856
2886,0.049532908063004505
2887,0.0456921384453807
2888,0.04591288874254654
2889,0.04630002822397045
2890,0.0480398636453974
2891,0.04229288334762085
2892,0.05281654740109037
2893,0.053334445552707756
2894,0.05163462843390941
2895,0.05296782709240587
2896,0.049732785687861054
2897,0.0505843577390677
2898,0.055856179882536335
2899,0.05235590487364442
2900,0.04479355873874582
2901,0.04405971450702034
2902,0.03813111512754797
2903,0.04324133157647829
2904,0.04372810521274631
2905,0.045118373684207354
2906,0.04446294730362901
2907,0.046521755874005234
2908,0.04482411156372274
2909,0.03849500541020293
2910,0.03599924250861482
2911,0.04140818864685162
2912,0.039866887324761895
2913,0.03631601823808213
2914,0.03216565390289419
2915,0.0326709774067823
2916,0.03917109290971301
2917,0.032557364028909214
2918,0.02605896867543848
2919,0.03294643169661291
2920,0.03559708742214699
2921,0.03715068223691199
2922,0.03463573183944191
2923,0.0339931492154457
2924,0.03754421016072842
2925,0.03722571676410447
2926,0.03649664049888841
2927,0.03974325707956709
2928,0.03793634579752555
2929,0.018153486096181955
2930,0.023392871181705688
2931,0.019840830737908093
2932,0.021621955113228973
2933,0.02159600920670931
2934,0.025559132843550054
2935,0.02481756095399695
2936,0.025426572894798407
2937,0.02149996858792126
2938,0.01583846965040498
2939,0.01684187586877543
2940,0.01876607394152697
2941,0.00985623590477128
2942,0.021792385101664657
2943,0.025646822983953616
2944,0.03144380507177454
2945,0.030064188482864282
2946,0.029107857880226556
2947,0.02114901778454067
2948,0.03412595714988687
2949,0.020461161344808704
2950,0.030468875763991276
2951,0.02982017505292733
2952,0.02339557063473194
2953,0.025958799278781405
2954,0.03193596044650211
2955,0.03485368827339
2956,0.029280302399900458
2957,0.03450563475499188
2958,0.029304409299463822
2959,0.032146135027035436
2960,0.027230526144448392
2961,0.03331013917006235
2962,0.037335538813007475
2963,0.026669157133610906
2964,0.02923281697730103
2965,0.04145710961026736
2966,0.04203452056780212
2967,0.04308682279799559
2968,0.04053861691259085
2969,0.04091797915343969
2970,0.03958056176241486
2971,0.04057033775366424
2972,0.038410145492287134
2973,0.040012323741985045
2974,0.03851146228864396
2975,0.03464653055592599
2976,0.04387171793462989
2977,0.04384508173703087
2978,0.045208812496922705
2979,0.042242376236794124
2980,0.047145729679819844
2981,0.04927417377405484
2982,0.04742713440558682
2983,0.04897248370901403
2984,0.051265819504788035
2985,0.049049867446318264
2986,0.048558538783350605
2987,0.0492165028410203
2988,0.0489402873755812
2989,0.048479876507101685
2990,0.04853461991746056
2991,0.045628299000218704
2992,0.049231901838186445
2993,0.035930927703920736
2994,0.04324087508404246
2995,0.04514076483447907
2996,0.04671109564037317
2997,0.043848627693881564
2998,0.04657489464220992
2999,0.048263749430749965
3000,0.0497915695995329
3001,0.04721679742467587
3002,0.048505217783975964
3003,0.04768268055010502
3004,0.0483997305505113
3005,0.05219958119903878
3006,0.04898981767764635
3007,0.04893058147342938
3008,0.047440978832134356
3009,0.04828004725898791
3010,0.04831623779763594
3011,0.04875104096966487
3012,0.04862310821824457
3013,0.048355787207899875
3014,0.04397020725931778
3015,0.04608099947167799
3016,0.045103251646375186
3017,0.0474568115479738
3018,0.0453269350259004
3019,0.04375421601924996
3020,0.05186164109300688
3021,0.0469835098712884
3022,0.045375009714784316
3023,0.04463971823629996
3024,0.04598832380345388
3025,0.043967891550876874
3026,0.049249766943603925
3027,0.04572082762609291
3028,0.04276990196062436
3029,0.04184177620689512
3030,0.04098244429175666
3031,0.042485601524557326
3032,0.04265810588467516
3033,0.04142696605597564
3034,0.040864972974953166
3035,0.048781894812922784
3036,0.046749568874043454
3037,0.04944256779058429
3038,0.046519295701440616
3039,0.04752395264754721
3040,0.04875227401134671
3041,0.044713548711507345
3042,0.04417528798220141
3043,0.04488281405163003
3044,0.0451330745977357
3045,0.04569556331507938
3046,0.045706542287626876
3047,0.04551737370115593
3048,0.03752722092078433
3049,0.05275926822840225
3050,0.05038025325617345
3051,0.05464379725030038
3052,0.045570891259436856
3053,0.03716899483322841
3054,0.0451890333367896
3055,0.03561024748228158
3056,0.04285696302216924
3057,0.044995073857804414
3058,0.04656415627157072
3059,0.05003257965601838
3060,0.04342571551985117
3061,0.044973390206573524
3062,0.0463961909474827
3063,0.04564249970270322
3064,0.03963131675890501
3065,0.04917891469790951
3066,0.049592256809585115
3067,0.05027844134223399
3068,0.04936704593754431
3069,0.05096818435370221
3070,0.049987014329239576
3071,0.04310294366218489
3072,0.040893264109844486
3073,0.027144124257596644
3074,0.03905989479885817
3075,0.03757169097834537
3076,0.03913136677356698
3077,0.03181775479850398
3078,0.035707212409040893
3079,0.02942118897095984
3080,0.039704867111742946
3081,0.035082009335788616
3082,0.04781490547744454
3083,0.039612551217753054
3084,0.04382195725058943
3085,0.03868613192545942
3086,0.03559219386872921
3087,0.035381116592321654
3088,0.03053682319607582
3089,0.028196201003340922
3090,0.025282811817793314
3091,0.054768087410322124
3092,0.04763429831564428
3093,0.05321141216556628
3094,0.049852919586151394
3095,0.0506952995785609
3096,0.048843474090473266
3097,0.04947710010938436
3098,0.047165791055351305
3099,0.046166055962852864
3100,0.04410540448685809
3101,0.04600627763576901
3102,0.046057896707421914
3103,0.04803035756639275
3104,0.05061554370090443
3105,0.04828908313851778
3106,0.04590414945185181
3107,0.04782770757271428
3108,0.04637872336435404
3109,0.04497981052625438
3110,0.04819779954496485
3111,0.048948676376210046
3112,0.052956121167752127
