,site_area,fsi,gsi,mxi,build_floor_area,footprint_area,living_area,non_living_area
244,13718.917031971963,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,13281.146523899559,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,62797.70341791804,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,30479.116534080582,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,1764250.444813846,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,45304.8293164274,0.05124438401319292,0.05124438401319292,0.0,2321.618071143166,2321.618071143166,0.0,2321.618071143166
250,833961.0973248295,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,278601.25950917316,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,1472340.4117378537,0.0004179630751008442,0.0004179630751008442,0.0,615.3839260851964,615.3839260851964,0.0,615.3839260851964
253,308902.1386212925,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,145882.15297683334,0.003314010981135553,0.003314010981135553,0.0,483.45505691692233,483.45505691692233,0.0,483.45505691692233
255,1127046.1463485186,0.001363510886323001,0.001363510886323001,0.0,1536.739689934591,1536.739689934591,0.0,1536.739689934591
256,305222.4313414994,0.0019401821235290279,0.0019401821235290279,0.0,592.1871049888432,592.1871049888432,0.0,592.1871049888432
257,607715.7133285265,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,949953.0123174542,5.2967666892067525e-05,5.2967666892067525e-05,0.0,50.31679471954703,50.31679471954703,0.0,50.31679471954703
259,1443937.2212865036,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,767411.4170295197,0.00035456918158439086,0.00035456918158439086,0.0,272.10043807467446,272.10043807467446,0.0,272.10043807467446
261,315936.415188622,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,2127103.474015749,4.6215509098030575e-05,4.6215509098030575e-05,0.0,98.3051699558273,98.3051699558273,0.0,98.3051699558273
263,871633.3691939206,0.00024742384566060364,0.00024742384566060364,0.0,215.6628802120686,215.6628802120686,0.0,215.6628802120686
